ID,pit,TPS_order,side,length,length_cm,weight,rearing,rearing_side,K,pec_length_left,pec_length_right,pec_mean,pec_div_adj,pec_diff,pec_diff_direction,mouth_length_left,mouth_length_right,mouth_mean,mouth_diff,mouth_diff_direction,eye_width_left,eye_width_right,eye_width_mean,eye_width_diff,eye_width_diff_direction
DSC_0476.JPG,624870,92,left,74,7.4,3.5,semi-natural,semi-natural_left,1.098198109,1.376802029,1.621123466,1.498962748,0.202562534,0.244321437,-0.244321437,0.245176684,0.243945228,0.244560956,0.001231456,0.001231456,0.463421035,0.578023247,0.520722141,0.114602212,-0.114602212
DSC_0480.JPG,624880,93,left,74,7.4,3.6,semi-natural,semi-natural_left,1.129575198,1.427143516,1.614708528,1.520926022,0.205530544,0.187565012,-0.187565012,0.17851576,0.242124945,0.210320352,0.063609185,-0.063609185,0.489148151,0.506996125,0.498072138,0.017847975,-0.017847974
DSC_0483.JPG,624912,94,left,80,8,5.1,standard,standard_left,1.278412515,1.55168743,1.601168405,1.576427917,0.19705349,0.049480975,-0.049480975,0.200058232,0.238171534,0.219114883,0.038113303,-0.038113302,0.518798108,0.495542878,0.507170493,0.02325523,0.02325523
DSC_0486.JPG,624865,95,left,87,8.7,6.6,standard,standard_left,1.299356993,1.649114166,1.696809148,1.672961657,0.192294443,0.047694982,-0.047694982,0.203875734,0.26904163,0.236458682,0.065165897,-0.065165896,0.52377568,0.561313705,0.542544692,0.037538025,-0.037538025
DSC_0489.JPG,624889,96,left,96,9.6,9,standard,standard_left,1.334447088,1.809374627,1.871259679,1.840317153,0.191699703,0.061885052,-0.061885052,0.279938807,0.273730524,0.276834666,0.006208284,0.006208283,0.5450455,0.508112578,0.526579039,0.036932922,0.036932922
DSC_0492.JPG,624832,97,left,94,9.4,9.1,standard,standard_left,1.433617105,1.601064488,1.548752188,1.574908338,0.16754344,0.0523123,0.0523123,0.304432101,0.201792,0.253112051,0.102640101,0.102640101,0.576942514,0.457608828,0.517275671,0.119333686,0.119333686
DSC_0495.JPG,624855,98,left,87,8.7,6.2,standard,standard_left,1.220608084,1.717470486,1.567459652,1.642465069,0.188789088,0.150010834,0.150010834,0.245154,0.216709982,0.230931991,0.028444018,0.028444018,0.554755081,0.590924692,0.572839886,0.03616961,-0.036169611
DSC_0498.JPG,624835,99,left,89,8.9,7.6,standard,standard_left,1.401426654,1.76914051,1.813043542,1.791092026,0.201246295,0.043903032,-0.043903032,0.226339649,0.262306103,0.244322876,0.035966454,-0.035966454,0.59421821,0.561632412,0.577925311,0.032585798,0.032585798
DSC_0501.JPG,624828,100,left,81,8.1,6.1,standard,standard_left,1.475342933,1.538186255,1.470799306,1.504492781,0.18573985,0.067386949,0.067386949,0.248932743,0.16588496,0.207408852,0.083047783,0.083047783,0.53431,0.491918526,0.513114263,0.042391474,0.042391474
DSC_0504.JPG,624891,101,left,84,8.4,6.1,standard,standard_left,1.328634395,1.74832465,1.503240491,1.62578257,0.193545544,0.245084159,0.245084159,0.14731922,0.243190136,0.195254678,0.095870916,-0.095870916,0.531390125,0.529347291,0.530368708,0.002042834,0.002042834
DSC_0510.JPG,624933,102,left,81,8.1,5.6,standard,standard_left,1.354413184,1.587915019,1.613473621,1.60069432,0.197616583,0.025558602,-0.025558602,0.213654658,0.201446845,0.207550752,0.012207812,0.012207813,0.538563849,0.552216244,0.545390046,0.013652394,-0.013652395
DSC_0513.JPG,624932,103,left,80,8,5.6,standard,standard_left,1.403747075,1.565469585,1.362679764,1.464074674,0.183009334,0.202789821,0.202789821,0.206698553,0.204459348,0.20557895,0.002239206,0.002239205,0.478335275,0.556439739,0.517387507,0.078104464,-0.078104464
DSC_0516.JPG,624968,104,left,75,7.5,4.2,standard,standard_left,1.267864529,1.493136724,1.592792494,1.542964609,0.205728615,0.09965577,-0.09965577,0.192750737,0.225654375,0.209202556,0.032903638,-0.032903638,0.450546611,0.495131443,0.472839027,0.044584832,-0.044584832
DSC_0520.JPG,624853,105,left,87,8.7,5.6,standard,standard_left,1.102484721,1.60308098,1.456853195,1.529967088,0.175858286,0.146227785,0.146227785,0.201078322,0.267243489,0.234160906,0.066165166,-0.066165167,0.503233463,0.536241788,0.519737626,0.033008325,-0.033008325
DSC_0523.JPG,624919,106,left,83,8.3,6.4,standard,standard_left,1.442896128,1.686300783,1.516199643,1.601250213,0.192921712,0.17010114,0.17010114,0.246379928,0.218900871,0.2326404,0.027479057,0.027479057,0.498717945,0.46366256,0.481190253,0.035055385,0.035055385
DSC_0526.JPG,624913,107,left,82,8.2,5.3,standard,standard_left,1.237348325,1.623845482,1.410533235,1.517189358,0.185023092,0.213312247,0.213312247,0.212542107,0.178472055,0.195507081,0.034070052,0.034070052,0.526018399,0.482244109,0.504131254,0.04377429,0.04377429
DSC_0529.JPG,624810,108,left,73,7.3,4,enriched,enriched_left,1.305239338,1.568407388,1.420828005,1.494617696,0.20474215,0.147579383,0.147579383,0.194586986,0.220123664,0.207355325,0.025536678,-0.025536678,0.450711022,0.606762062,0.528736542,0.15605104,-0.15605104
DSC_0532.JPG,624979,109,left,70,7,4.5,standard,standard_left,1.657029188,1.389561498,1.652514943,1.52103822,0.217291174,0.262953445,-0.262953445,0.180113371,0.201224648,0.19066901,0.021111276,-0.021111277,0.475435243,0.549111041,0.512273142,0.073675798,-0.073675798
DSC_0535.JPG,624963,110,left,76,7.6,4.5,standard,standard_left,1.307583308,1.539097929,1.565673257,1.552385593,0.204261262,0.026575328,-0.026575328,0.217117384,0.211462663,0.214290024,0.005654722,0.005654721,0.501670455,0.498533073,0.500101764,0.003137382,0.003137382
DSC_0538.JPG,624778,111,left,76,7.6,4.5,standard,standard_left,1.307583308,1.564914187,1.583120013,1.5740171,0.207107513,0.018205826,-0.018205826,0.188684738,0.2066839,0.197684319,0.017999162,-0.017999162,0.48185378,0.544657364,0.513255572,0.062803584,-0.062803584
DSC_0541.JPG,624977,112,left,94,9.4,8.7,enriched,enriched_left,1.370600968,1.979833056,1.462699775,1.721266415,0.183113448,0.517133281,0.517133281,0.244104085,0.186454035,0.21527906,0.05765005,0.05765005,0.586740102,0.547515522,0.567127812,0.03922458,0.03922458
DSC_0544.JPG,624809,113,left,87,8.7,6.2,enriched,enriched_left,1.220608084,1.666634838,1.453861258,1.560248048,0.179338856,0.21277358,0.21277358,0.223771888,0.191944945,0.207858416,0.031826944,0.031826943,0.497071188,0.575688068,0.536379628,0.07861688,-0.07861688
DSC_0547.JPG,624897,114,left,84,8.4,6.3,enriched,enriched_left,1.372196179,1.650697496,1.381697701,1.516197598,0.180499714,0.268999795,0.268999795,0.286220156,0.155555101,0.220887628,0.130665055,0.130665055,0.485214463,0.498263793,0.491739128,0.01304933,-0.01304933
DSC_0550.JPG,624817,115,left,94,9.4,8.4,enriched,enriched_left,1.323338866,1.886643183,1.690010941,1.788327062,0.19024756,0.196632242,0.196632242,0.215610716,0.247344761,0.231477739,0.031734045,-0.031734045,0.528267152,0.54550545,0.536886301,0.017238297,-0.017238298
DSC_0553.JPG,624910,116,left,92,9.2,8.8,enriched,enriched_left,1.47493788,1.842133187,1.708786378,1.775459783,0.192984759,0.133346809,0.133346809,0.267155,0.308816995,0.287985998,0.041661995,-0.041661995,0.533542187,0.522114332,0.52782826,0.011427854,0.011427855
DSC_0556.JPG,624952,117,left,88,8.8,7.9,enriched,enriched_left,1.504932411,1.805931808,1.723976095,1.764953951,0.200562949,0.081955713,0.081955713,0.277600037,0.268671864,0.273135951,0.008928173,0.008928173,0.489753632,0.495663233,0.492708433,0.005909601,-0.005909601
DSC_0559.JPG,624927,118,left,84,8.4,6,enriched,enriched_left,1.306853504,1.583335968,1.73987614,1.661606054,0.197810245,0.156540172,-0.156540172,0.198208455,0.224837863,0.211523159,0.026629408,-0.026629408,0.520733545,0.578453061,0.549593303,0.057719516,-0.057719516
DSC_0562.JPG,624777,119,left,87,8.7,7,enriched,enriched_left,1.378105901,1.86380165,1.609392631,1.736597141,0.199608867,0.254409019,0.254409019,0.260129536,0.2356327,0.247881118,0.024496836,0.024496836,0.527097124,0.484711583,0.505904354,0.042385541,0.042385541
DSC_0565.JPG,624962,120,left,84,8.4,6.1,enriched,enriched_left,1.328634395,1.716219026,1.666255347,1.691237187,0.20133776,0.049963679,0.049963679,0.235557314,0.194670622,0.215113968,0.040886692,0.040886692,0.516064904,0.543231797,0.52964835,0.027166893,-0.027166893
DSC_0568.JPG,624799,121,left,94,9.4,8.8,enriched,enriched_left,1.386355002,1.712937883,1.90645722,1.809697552,0.192521016,0.193519337,-0.193519337,0.250672723,0.294514505,0.272593614,0.043841782,-0.043841782,0.522683829,0.519480074,0.521081952,0.003203755,0.003203755
DSC_0571.JPG,624955,122,left,92,9.2,7.6,enriched,enriched_left,1.273809987,1.780048254,1.841700201,1.810874228,0.196834155,0.061651947,-0.061651947,0.219920182,0.293567836,0.256744009,0.073647655,-0.073647654,0.556728135,0.591319911,0.574024023,0.034591777,-0.034591776
DSC_0574.JPG,624875,123,left,102,10.2,10.4,enriched,enriched_left,1.294985318,1.887185031,1.822532188,1.854858609,0.181848883,0.064652843,0.064652843,0.234569736,0.248507611,0.241538673,0.013937875,-0.013937875,0.535639499,0.485735998,0.510687748,0.049903501,0.049903501
DSC_0577.JPG,624804,124,left,88,8.8,7.1,enriched,enriched_left,1.352534192,1.640453314,1.51792965,1.579191482,0.179453578,0.122523664,0.122523664,0.222088036,0.235548304,0.22881817,0.013460268,-0.013460268,0.498717945,0.536019273,0.517368609,0.037301328,-0.037301328
DSC_0581.JPG,624801,125,left,87,8.7,6.9,enriched,enriched_left,1.358418674,1.533738915,1.709757678,1.621748297,0.18640785,0.176018763,-0.176018763,0.244104085,0.241302367,0.242703226,0.002801718,0.002801718,0.522778318,0.585219224,0.553998771,0.062440906,-0.062440906
DSC_0584.JPG,624991,126,left,92,9.2,8.4,enriched,enriched_left,1.407895249,1.834052939,1.626547715,1.730300327,0.188076123,0.207505224,0.207505224,0.224234934,0.260957184,0.242596059,0.03672225,-0.03672225,0.520733545,0.550151067,0.535442306,0.029417522,-0.029417522
DSC_0587.JPG,624931,127,left,87,8.7,6.1,enriched,enriched_left,1.200920857,1.7463912,1.854060518,1.800225859,0.206922513,0.107669318,-0.107669318,0.248793813,0.222794648,0.235794231,0.025999165,0.025999165,0.534541053,0.548096248,0.541318651,0.013555195,-0.013555195
DSC_0591.JPG,624950,128,left,85,8.5,6.8,enriched,enriched_left,1.431470514,1.596647094,1.800387848,1.698517471,0.199825585,0.203740754,-0.203740754,0.209475704,0.206900235,0.208187969,0.002575469,0.002575469,0.498024194,0.525000538,0.511512366,0.026976344,-0.026976344
DSC_0594.JPG,624895,129,left,87,8.7,6.5,enriched,enriched_left,1.279669766,1.752275352,1.773601036,1.762938194,0.202636574,0.021325684,-0.021325684,0.196908386,0.261604013,0.229256199,0.064695627,-0.064695627,0.550814673,0.488877708,0.519846191,0.061936965,0.061936965
DSC_0597.JPG,624829,130,left,81,8.1,5.3,enriched,enriched_left,1.281855335,1.609418563,1.732937104,1.671177834,0.206318251,0.123518541,-0.123518541,0.229460526,0.196854292,0.213157409,0.032606234,0.032606234,0.46542938,0.529854122,0.497641751,0.064424741,-0.064424742
DSC_0601.JPG,624775,131,left,77,7.7,3.7,enriched,enriched_left,1.035400655,1.562605282,1.301696489,1.432150886,0.185993622,0.260908793,0.260908793,0.24094739,0.123893242,0.182420316,0.117054148,0.117054148,0.517899264,0.567548758,0.542724011,0.049649495,-0.049649494
DSC_0604.JPG,624939,132,left,80,8,5.3,enriched,enriched_left,1.328546339,1.646464082,1.741883404,1.694173743,0.211771718,0.095419322,-0.095419322,0.198507262,0.211415645,0.204961453,0.012908383,-0.012908383,0.478572711,0.511534775,0.495053743,0.032962064,-0.032962064
DSC_0607.JPG,624930,133,left,84,8.4,6.5,enriched,enriched_left,1.415757962,1.643801019,1.579703347,1.611752183,0.19187526,0.064097672,0.064097672,0.267062543,0.200432617,0.23374758,0.066629926,0.066629926,0.497845644,0.511962155,0.5049039,0.014116511,-0.014116511
DSC_0610.JPG,624822,134,left,81,8.1,5.4,enriched,enriched_left,1.306041285,1.659605192,1.707313836,1.683459514,0.207834508,0.047708644,-0.047708644,0.241541135,0.189704772,0.215622953,0.051836363,0.051836363,0.493611127,0.552351248,0.522981187,0.058740121,-0.058740121
DSC_0613.JPG,624847,135,left,82,8.2,6.2,enriched,enriched_left,1.447464078,1.653331527,1.570728906,1.612030216,0.196589051,0.082602621,0.082602621,0.233937187,0.205912868,0.219925028,0.028024319,0.028024319,0.494660673,0.496715098,0.495687886,0.002054425,-0.002054425
DSC_0617.JPG,624878,136,left,77,7.7,5.5,enriched,enriched_left,1.539109082,1.562150047,1.794126265,1.678138156,0.21794002,0.231976218,-0.231976218,0.239363749,0.21197917,0.22567146,0.027384578,0.027384579,0.479026609,0.566637174,0.522831891,0.087610565,-0.087610565
DSC_0620.JPG,624868,137,left,77,7.7,5,enriched,enriched_left,1.399190075,1.619331432,1.688836984,1.654084208,0.214816131,0.069505552,-0.069505552,0.247958599,0.262836168,0.255397383,0.014877569,-0.014877569,0.474853111,0.569018233,0.521935672,0.094165122,-0.094165122
DSC_0623.JPG,624869,138,left,84,8.4,6.6,enriched,enriched_left,1.437538854,1.664217758,1.638155707,1.651186733,0.196569849,0.026062051,0.026062051,0.24055759,0.22834774,0.234452665,0.012209851,0.01220985,0.525511104,0.509597376,0.51755424,0.015913728,0.015913728
DSC_0627.JPG,624966,139,left,84,8.4,6.1,enriched,enriched_left,1.328634395,1.644017347,1.557907478,1.600962413,0.190590763,0.086109869,0.086109869,0.238246863,0.258103432,0.248175148,0.019856569,-0.019856569,0.457379399,0.498812174,0.478095786,0.041432775,-0.041432775
DSC_0633.JPG,624916,140,left,69,6.9,4.5,enriched,enriched_left,1.72713837,1.443513213,1.671482592,1.557497902,0.225724334,0.227969379,-0.227969379,0.201176553,0.167584249,0.184380401,0.033592304,0.033592304,0.411300911,0.454130521,0.432715716,0.04282961,-0.04282961
DSC_0636.JPG,624949,141,left,75,7.5,4,enriched,enriched_left,1.207490028,1.467134759,1.596663759,1.531899259,0.204253235,0.129529,-0.129529,0.24256142,0.221002585,0.231782002,0.021558835,0.021558835,0.504331543,0.504873971,0.504602757,0.000542429,-0.000542428
DSC_0639.JPG,624896,142,left,77,7.7,5,enriched,enriched_left,1.399190075,1.569065432,1.565479582,1.567272507,0.203541884,0.00358585,0.00358585,0.203932024,0.192746065,0.198339044,0.011185959,0.011185959,0.510802774,0.461093237,0.485948005,0.049709537,0.049709537
DSC_0642.JPG,624947,143,left,69,6.9,4.2,enriched,enriched_left,1.611995812,1.406087715,1.670295612,1.538191663,0.222926328,0.264207897,-0.264207897,0.198208455,0.21197917,0.205093813,0.013770715,-0.013770715,0.486962184,0.494538778,0.490750481,0.007576594,-0.007576594
DSC_0645.JPG,624772,144,left,96,9.6,8,semi-natural,semi-natural_left,1.186175189,1.835436653,1.510658863,1.673047758,0.174275808,0.32477779,0.32477779,0.264385902,0.223329463,0.243857682,0.041056439,0.041056439,0.545407861,0.504962572,0.525185217,0.040445289,0.040445289
DSC_0648.JPG,624824,145,left,94,9.4,7.6,semi-natural,semi-natural_left,1.197306593,1.738363154,1.540426861,1.639395008,0.174403724,0.197936293,0.197936293,0.327867781,0.244006349,0.285937065,0.083861432,0.083861432,0.578593776,0.481005625,0.529799701,0.097588151,0.097588151
DSC_0651.JPG,624821,146,left,94,9.4,7.2,semi-natural,semi-natural_left,1.134290456,1.756104667,1.503981,1.630042833,0.173408812,0.252123667,0.252123667,0.326690623,0.230363281,0.278526952,0.096327342,0.096327342,0.604282109,0.592336178,0.598309144,0.011945931,0.011945931
DSC_0654.JPG,624854,147,left,84,8.4,5.3,semi-natural,semi-natural_left,1.154387262,1.496120823,1.291275726,1.393698274,0.165916461,0.204845097,0.204845097,0.257361614,0.195002281,0.226181947,0.062359334,0.062359333,0.526722166,0.488867541,0.507794853,0.037854625,0.037854625
DSC_0657.JPG,624862,148,left,92,9.2,8.5,semi-natural,semi-natural_left,1.424655906,1.76430675,1.690019765,1.727163257,0.187735137,0.074286985,0.074286985,0.322521422,0.273803151,0.298162287,0.048718272,0.048718271,0.596085507,0.459300227,0.527692867,0.13678528,0.13678528
DSC_0660.JPG,624871,149,left,90,9,6.7,semi-natural,semi-natural_left,1.196344826,1.687252449,1.469636266,1.578444357,0.175382706,0.217616183,0.217616183,0.307837557,0.187543875,0.247690716,0.120293682,0.120293682,0.539177963,0.483654168,0.511416065,0.055523795,0.055523795
DSC_0664.JPG,624787,150,left,91,9.1,5.9,semi-natural,semi-natural_left,1.020499513,1.772300885,1.476752242,1.624526564,0.178519403,0.295548643,0.295548643,0.279938807,0.269853332,0.27489607,0.010085475,0.010085475,0.542383823,0.520550656,0.531467239,0.021833167,0.021833167
DSC_0667.JPG,624846,151,left,76,7.6,4.1,semi-natural,semi-natural_left,1.191353681,1.480216196,1.539248615,1.509732406,0.198649001,0.059032419,-0.059032419,0.226317825,0.161911999,0.194114912,0.064405826,0.064405826,0.477446425,0.542480957,0.509963691,0.065034532,-0.065034532
DSC_0671.JPG,624909,152,left,89,8.9,6.7,semi-natural,semi-natural_left,1.235468234,1.59701827,1.589362218,1.593190244,0.17901014,0.007656052,0.007656052,0.296393399,0.192436349,0.244414874,0.10395705,0.10395705,0.540760434,0.505680652,0.523220543,0.035079782,0.035079782
DSC_0674.JPG,624898,153,left,82,8.2,5.1,semi-natural,semi-natural_left,1.190655935,1.500528241,1.486110284,1.493319262,0.182112105,0.014417957,0.014417957,0.262398151,0.232767436,0.247582793,0.029630715,0.029630715,0.524513875,0.533984544,0.529249209,0.009470669,-0.009470669
DSC_0677.JPG,624915,154,left,80,8,4,semi-natural,semi-natural_left,1.002676482,1.364402329,1.400443204,1.382422766,0.172802846,0.036040875,-0.036040875,0.246079037,0.163956,0.205017518,0.082123037,0.082123037,0.482611718,0.556439739,0.519525729,0.073828021,-0.073828021
DSC_0680.JPG,624776,155,left,84,8.4,5.2,semi-natural,semi-natural_left,1.13260637,1.623748145,1.435501724,1.529624934,0.182098206,0.188246421,0.188246421,0.31469263,0.208217398,0.261455014,0.106475232,0.106475232,0.5450455,0.587000201,0.56602285,0.041954701,-0.041954701
DSC_0683.JPG,624814,156,left,80,8,5.3,semi-natural,semi-natural_left,1.328546339,1.578702964,1.318911621,1.448807292,0.181100912,0.259791343,0.259791343,0.192571279,0.148726713,0.170648996,0.043844567,0.043844566,0.503674944,0.584743381,0.544209162,0.081068437,-0.081068437
DSC_0686.JPG,624789,157,left,82,8.2,5.4,semi-natural,semi-natural_left,1.26069452,1.525404466,1.48826944,1.506836953,0.183760604,0.037135026,0.037135026,0.235074549,0.173443661,0.204259105,0.061630888,0.061630888,0.508049204,0.581384473,0.544716839,0.073335269,-0.073335269
DSC_0689.JPG,624879,158,left,79,7.9,4.3,semi-natural,semi-natural_left,1.117641276,1.537296531,1.925295744,1.731296138,0.21915141,0.387999213,-0.387999213,0.267284386,0.262817255,0.265050821,0.004467131,0.004467131,0.476628463,0.571006472,0.523817467,0.094378009,-0.094378009
DSC_0692.JPG,624989,159,left,81,8.1,5.4,semi-natural,semi-natural_left,1.306041285,1.485256234,1.781757482,1.633506858,0.201667513,0.296501248,-0.296501248,0.273729859,0.224948376,0.249339117,0.048781483,0.048781483,0.525144419,0.506142439,0.515643429,0.01900198,0.01900198
DSC_0695.JPG,624842,160,left,76,7.6,4.5,semi-natural,semi-natural_left,1.307583308,1.436571062,1.703052023,1.569811542,0.20655415,0.266480961,-0.266480961,0.216502288,0.222950768,0.219726528,0.006448481,-0.00644848,0.438783513,0.557822644,0.498303078,0.119039131,-0.119039131
DSC_0698.JPG,624900,161,left,78,7.8,4.7,semi-natural,semi-natural_left,1.267259052,1.540458015,1.630219919,1.585338967,0.203248586,0.089761904,-0.089761904,0.242092623,0.225720449,0.233906536,0.016372174,0.016372174,0.505085087,0.533984544,0.519534816,0.028899456,-0.028899457
DSC_0701.JPG,624929,162,left,84,8.4,5.1,semi-natural,semi-natural_left,1.110825478,1.460467249,1.618361525,1.539414387,0.183263618,0.157894276,-0.157894276,0.26899747,0.248747522,0.258872496,0.020249948,0.020249948,0.495408988,0.486032674,0.490720831,0.009376314,0.009376314
DSC_0705.JPG,624806,163,left,81,8.1,5.1,semi-natural,semi-natural_left,1.233483436,1.464142185,1.921882176,1.693012181,0.20901385,0.457739991,-0.457739991,0.261983709,0.274673175,0.268328442,0.012689466,-0.012689466,0.495698034,0.522599644,0.509148839,0.026901611,-0.02690161
DSC_0708.JPG,624838,164,left,78,7.8,4.7,semi-natural,semi-natural_left,1.267259052,1.492130768,1.821140702,1.656635735,0.212389197,0.329009934,-0.329009934,0.206626853,0.26243872,0.234532787,0.055811866,-0.055811867,0.477994401,0.475308868,0.476651634,0.002685533,0.002685533
DSC_0711.JPG,624925,165,left,77,7.7,4,semi-natural,semi-natural_left,1.11935206,1.467902138,1.803342356,1.635622247,0.212418474,0.335440218,-0.335440218,0.226514159,0.213148397,0.219831278,0.013365762,0.013365762,0.510135139,0.539494793,0.524814966,0.029359653,-0.029359654
DSC_0714.JPG,624959,166,left,73,7.3,3.5,semi-natural,semi-natural_left,1.14208442,1.313375425,1.903686254,1.60853084,0.22034669,0.590310829,-0.590310829,0.235074549,0.245306642,0.240190596,0.010232093,-0.010232093,0.466711689,0.460866796,0.463789242,0.005844893,0.005844893
DSC_0717.JPG,624861,167,left,78,7.8,4.5,semi-natural,semi-natural_left,1.213333135,1.496101014,1.642821929,1.569461472,0.201213009,0.146720915,-0.146720915,0.238246863,0.239814618,0.239030741,0.001567755,-0.001567755,0.472956234,0.530463554,0.501709894,0.05750732,-0.05750732
DSC_0721.JPG,624886,168,left,75,7.5,3.8,semi-natural,semi-natural_left,1.147115526,1.455212394,1.719194754,1.587203574,0.211627143,0.26398236,-0.26398236,0.200561822,0.262457659,0.231509741,0.061895838,-0.061895837,0.468686537,0.536047093,0.502366815,0.067360555,-0.067360556
DSC_0724.JPG,624922,169,left,73,7.3,4,semi-natural,semi-natural_left,1.305239338,1.459990317,1.666049496,1.563019907,0.214112316,0.206059179,-0.206059179,0.208411948,0.25804565,0.233228799,0.049633702,-0.049633702,0.480066886,0.533900759,0.506983822,0.053833873,-0.053833873
DSC_0727.JPG,624918,170,left,71,7.1,3.6,semi-natural,semi-natural_left,1.272560552,1.390005742,1.737260082,1.563632912,0.220229988,0.34725434,-0.34725434,0.1999946,0.224948376,0.212471488,0.024953776,-0.024953776,0.446317067,0.565521996,0.505919531,0.119204929,-0.119204929
DSC_0730.JPG,624836,171,left,79,7.9,4.5,semi-natural,semi-natural_left,1.169624592,1.563600645,1.695329134,1.62946489,0.206261378,0.131728489,-0.131728489,0.249111253,0.213148397,0.231129825,0.035962857,0.035962856,0.498024194,0.544018149,0.521021171,0.045993955,-0.045993955
DSC_0738.JPG,624813,172,left,76,7.6,4.2,enriched,enriched_left,1.220411088,1.493837845,1.649389722,1.571613784,0.206791287,0.155551877,-0.155551877,0.230727028,0.215167706,0.222947367,0.015559322,0.015559322,0.489753632,0.620308178,0.555030905,0.130554546,-0.130554546
DSC_0743.JPG,624815,173,left,91,9.1,8.4,enriched,enriched_left,1.452914561,1.762875611,1.632907011,1.697891311,0.186581463,0.1299686,0.1299686,0.242092623,0.231975962,0.237034292,0.010116661,0.010116661,0.538765576,0.51640904,0.527587308,0.022356536,0.022356536
DSC_0746.JPG,624808,174,left,95,9.5,9.5,enriched,enriched_left,1.451709176,1.724524891,1.742125946,1.733325418,0.182455307,0.017601055,-0.017601055,0.281574913,0.280776376,0.281175645,0.000798537,0.000798537,0.564516399,0.507985387,0.536250893,0.056531012,0.056531012
DSC_0749.JPG,624849,175,left,100,10,10.8,enriched,enriched_left,1.423717278,1.798260247,1.627989501,1.713124874,0.171312487,0.170270746,0.170270746,0.242337325,0.196323312,0.219330319,0.046014014,0.046014013,0.595447136,0.486584624,0.54101588,0.108862511,0.108862512
DSC_0752.JPG,624921,176,left,96,9.6,9.3,enriched,enriched_left,1.378928658,1.822907486,1.800404414,1.81165595,0.188714161,0.022503072,0.022503072,0.230727028,0.230923619,0.230825324,0.000196591,-0.000196591,0.529602495,0.501396401,0.515499448,0.028206094,0.028206094
DSC_0755.JPG,624782,177,left,89,8.9,7.2,enriched,enriched_left,1.327667356,1.736714414,2.128861144,1.932787779,0.217167166,0.39214673,-0.39214673,0.279727,0.329680792,0.304703896,0.049953792,-0.049953792,0.527724582,0.573334709,0.550529645,0.045610127,-0.045610127
DSC_0758.JPG,624827,178,left,96,9.6,9.4,enriched,enriched_left,1.393755847,1.890197691,1.819546008,1.85487185,0.193215818,0.070651683,0.070651683,0.265206631,0.249266537,0.257236584,0.015940094,0.015940094,0.567082912,0.435525067,0.501303989,0.131557845,0.131557845
DSC_0761.JPG,624943,179,left,87,8.7,7.1,enriched,enriched_left,1.397793129,1.625368651,1.894008438,1.759688545,0.202263051,0.268639787,-0.268639787,0.278186573,0.268745858,0.273466216,0.009440715,0.009440715,0.522390805,0.538378789,0.530384797,0.015987984,-0.015987984
DSC_0764.JPG,624825,180,left,91,9.1,7.3,enriched,enriched_left,1.26265194,1.730160837,1.909846304,1.82000357,0.200000392,0.179685467,-0.179685467,0.232029194,0.27721308,0.254621137,0.045183885,-0.045183886,0.528173645,0.56446626,0.546319953,0.036292614,-0.036292615
DSC_0767.JPG,624917,181,left,93,9.3,9.1,enriched,enriched_left,1.478463137,1.869015017,1.837019627,1.853017322,0.199249174,0.03199539,0.03199539,0.304238504,0.299949582,0.302094043,0.004288922,0.004288922,0.525172635,0.554157129,0.539664882,0.028984495,-0.028984494
DSC_0770.JPG,624982,182,left,96,9.6,9.3,enriched,enriched_left,1.378928658,1.791556869,1.811636537,1.801596703,0.187666323,0.020079668,-0.020079668,0.277600037,0.28341945,0.280509744,0.005819413,-0.005819413,0.533384787,0.533612066,0.533498426,0.000227278,-0.000227279
DSC_0773.JPG,624993,183,left,91,9.1,7.4,enriched,enriched_left,1.279948542,1.792405807,1.809338549,1.800872178,0.197898042,0.016932742,-0.016932742,0.220727231,0.274600778,0.247664004,0.053873547,-0.053873547,0.54229275,0.514721818,0.528507284,0.027570932,0.027570932
DSC_0776.JPG,624818,184,left,87,8.7,7.3,enriched,enriched_left,1.437167583,1.721804708,1.758548828,1.740176768,0.200020318,0.03674412,-0.03674412,0.217934813,0.25547084,0.236702827,0.037536027,-0.037536027,0.524466789,0.540084143,0.532275466,0.015617354,-0.015617354
DSC_0779.JPG,624877,185,left,85,8.5,6.3,enriched,enriched_left,1.326215329,1.642379154,1.76651591,1.704447532,0.200523239,0.124136756,-0.124136756,0.209475704,0.206395101,0.207935402,0.003080603,0.003080603,0.51052228,0.454130521,0.4823264,0.056391759,0.056391759
DSC_0782.JPG,624805,186,left,87,8.7,7.2,enriched,enriched_left,1.417480356,1.740438911,1.787153109,1.76379601,0.202735174,0.046714198,-0.046714198,0.233535687,0.249326353,0.24143102,0.015790667,-0.015790666,0.540102397,0.530163613,0.535133005,0.009938784,0.009938784
DSC_0785.JPG,624874,187,left,92,9.2,8.5,enriched,enriched_left,1.424655906,1.874287672,1.749073998,1.811680835,0.19692183,0.125213674,0.125213674,0.2172311,0.234681499,0.225956299,0.017450399,-0.017450399,0.547207041,0.499180745,0.523193893,0.048026296,0.048026296
DSC_0788.JPG,624857,188,left,82,8.2,5,enriched,enriched_left,1.167309741,1.609722361,1.775195003,1.692458682,0.2063974,0.165472642,-0.165472642,0.214024223,0.249903844,0.231964034,0.035879621,-0.035879621,0.504067046,0.509226583,0.506646814,0.005159537,-0.005159537
